Fracture_Length_m,Fracture_Width_m,Pressure_Gradient_MPa_per_m,Viscosity_Pa_s,Energy_Balance_Target,Energy_Balance_CD,Energy_Balance_PINN
1.0711711711711713,0.10711711711711712,5.806806806806806,0.010711711711711713,46.87018108928352,107.88979439518745,42.397088096359326
1.0810810810810811,0.10810810810810811,5.8558558558558556,0.010810810810810811,47.17249729585756,108.91707167246473,42.705615373636604
1.0909909909909912,0.1090990990990991,5.904904904904905,0.01090990990990991,47.47343256526041,109.94392842186483,43.01363819969686
1.1009009009009012,0.11009009009009009,5.953953953953953,0.011009009009009009,47.77299118083281,110.97037221426606,43.321095480867626
1.110810810810811,0.11108108108108108,6.003003003003003,0.011108108108108108,48.0711774143672,111.99641041791985,43.627986956005785
1.1207207207207208,0.11207207207207208,6.052052052052052,0.011207207207207207,48.36799552613672,113.02205020561752,43.93427402153549
1.1306306306306309,0.11306306306306306,6.101101101101101,0.011306306306306309,48.663449764923975,114.04729856154316,44.239902626484565
1.1405405405405407,0.11405405405405405,6.15015015015015,0.011405405405405408,48.95754436805006,115.07216228782869,44.544894831774
1.1504504504504507,0.11504504504504505,6.199199199199199,0.011504504504504506,49.25028356140304,116.09664801082656,44.84918859920546
1.1603603603603605,0.11603603603603604,6.248248248248248,0.011603603603603605,49.541671559466735,117.12076218711465,45.152775126567775
1.1702702702702705,0.11702702702702703,6.297297297297297,0.011702702702702704,49.83171256534932,118.14451110924693,45.455607300653185
1.1801801801801803,0.11801801801801802,6.346346346346346,0.011801801801801803,50.120410770811816,119.16790091126269,45.75766836731738
1.1900900900900904,0.11900900900900901,6.395395395395395,0.011900900900900901,50.407770356296595,120.19093757396628,46.05893378978659
1.2000000000000002,0.12000000000000001,6.444444444444445,0.012,50.69379549095567,121.21362692998896,46.35934836553584
1.2099099099099102,0.12099099099099099,6.493493493493493,0.012099099099099099,50.97849033267911,122.23597466864346,46.65891778387784
1.21981981981982,0.12198198198198199,6.5425425425425425,0.012198198198198198,51.2618590281233,123.25798634058128,46.957586560307846
1.22972972972973,0.12297297297297298,6.591591591591591,0.012297297297297297,51.54390571273902,124.2796673622623,47.25536011128574
1.2396396396396399,0.12396396396396396,6.64064064064064,0.012396396396396399,51.82463451079967,125.30102302024586,47.552182688214614
1.2495495495495497,0.12495495495495496,6.68968968968969,0.012495495495495498,52.10404953542931,126.32205847531161,47.84802893429598
1.2594594594594597,0.12594594594594596,6.738738738738738,0.012594594594594596,52.38215488863054,127.34277876641816,48.142896259093945
1.2693693693693695,0.12693693693693694,6.787787787787788,0.012693693693693695,52.65895466131256,128.3631888145074,48.436736177788646
1.2792792792792795,0.12792792792792793,6.836836836836836,0.012792792792792794,52.93445293331888,129.3832934261613,48.729530608778475
1.2891891891891893,0.12891891891891893,6.885885885885886,0.012891891891891893,53.20865377345525,130.4030972971182,49.0212384714346
1.2990990990990994,0.12990990990990992,6.934934934934935,0.012990990990990992,53.48156123951723,131.42260501565505,49.311856724639426
1.3090090090090092,0.13090090090090092,6.9839839839839835,0.01309009009009009,53.753179378317924,132.4418210658415,49.60136696427901
1.3189189189189192,0.1318918918918919,7.033033033033033,0.013189189189189189,54.02351222571555,133.46074983067192,49.889712538191446
1.328828828828829,0.13288288288288289,7.082082082082082,0.013288288288288288,54.29256380664095,134.4793955950804,50.17689010191634
1.338738738738739,0.1338738738738739,7.131131131131131,0.013387387387387387,54.56033813512503,135.4977625488444,50.46288095704753
1.3486486486486489,0.13486486486486488,7.18018018018018,0.013486486486486489,54.82683921432614,136.51585478938154,50.74765105402997
1.358558558558559,0.13585585585585588,7.229229229229229,0.013585585585585588,55.09207103655748,137.53367632444446,51.03118151243274
1.3684684684684687,0.13684684684684686,7.278278278278278,0.013684684684684686,55.35603758331417,138.5512310747181,51.31345336475715
1.3783783783783785,0.13783783783783785,7.327327327327327,0.013783783783783785,55.61874282530064,139.5685228763236,51.59443230015174
1.3882882882882885,0.13882882882882885,7.376376376376376,0.013882882882882884,55.88019072245762,140.58555548323292,51.87411444319386
1.3981981981981983,0.13981981981981983,7.425425425425425,0.013981981981981983,56.14038522398923,141.60233256959762,52.152465321062465
1.4081081081081084,0.14081081081081082,7.474474474474474,0.014081081081081082,56.399330268389974,142.61885773199612,52.42948090094143
1.4180180180180182,0.14180180180180182,7.523523523523523,0.01418018018018018,56.65702978347174,143.63513449160197,52.70512655703166
1.4279279279279282,0.1427927927927928,7.5725725725725725,0.01427927927927928,56.91348768639052,144.65116629627732,52.9793828490117
1.437837837837838,0.14378378378378381,7.621621621621621,0.014378378378378378,57.16870788367332,145.66695652259386,53.25225315345324
1.447747747747748,0.1447747747747748,7.67067067067067,0.01447747747747748,57.422694271244836,146.6825084777849,53.52369500122239
1.4576576576576579,0.14576576576576578,7.71971971971972,0.014576576576576579,57.67545073445422,147.69782540163087,53.79369637331055
1.467567567567568,0.14675675675675678,7.768768768768768,0.014675675675675678,57.92698114810152,148.7129104682813,54.06224518507818
1.4774774774774777,0.14774774774774777,7.817817817817818,0.014774774774774777,58.17728937646435,149.72776678801566,54.32932928801566
1.4873873873873877,0.14873873873873875,7.866866866866866,0.014873873873873875,58.42637927332437,150.7423974089455,54.59492884205096
1.4972972972972975,0.14972972972972975,7.915915915915916,0.014972972972972974,58.67425468199363,151.75680531866027,54.85903157598449
1.5072072072072074,0.15072072072072074,7.964964964964965,0.015072072072072073,58.92091943534097,152.7709934458191,55.12160990089723
1.5171171171171174,0.15171171171171174,8.014014014014013,0.015171171171171172,59.166377355818256,153.78496466169054,55.382674317452256
1.5270270270270272,0.15270270270270273,8.063063063063062,0.01527027027027027,59.410632255486696,154.79872178164234,55.64219712343922
1.5369369369369372,0.1536936936936937,8.112112112112111,0.01536936936936937,59.65368793604292,155.81226756658322,55.900158191583216
1.546846846846847,0.15468468468468471,8.16116116116116,0.015468468468468468,59.89554818884514,156.82560472435836,56.15655260033492
1.556756756756757,0.1556756756756757,8.21021021021021,0.01556756756756757,60.13621679493909,157.83873591110066,56.41138300582722
1.5666666666666669,0.15666666666666668,8.25925925925926,0.01566666666666667,60.37569752508412,158.85166373253912,56.66463675500006
1.576576576576577,0.15765765765765768,8.308308308308309,0.015765765765765768,60.61399413977905,159.86439074526615,56.91627062807865
1.5864864864864867,0.15864864864864867,8.357357357357358,0.015864864864864867,60.85111038928797,160.87691945796522,57.16631765132459
1.5963963963963967,0.15963963963963965,8.406406406406406,0.015963963963963965,61.08705001366611,161.88925233260056,57.414749769124
1.6063063063063066,0.16063063063063066,8.455455455455455,0.016063063063063064,61.321816742785586,162.90139178557007,57.661554139085695
1.6162162162162166,0.16162162162162164,8.504504504504503,0.016162162162162163,61.55541429636086,163.91334018882281,57.906748391947815
1.6261261261261264,0.16261261261261264,8.553553553553552,0.01626126126126126,61.78784638397467,164.9250998709426,58.15030433871604
1.6360360360360362,0.16360360360360363,8.602602602602602,0.01636036036036036,62.01911670510326,165.93667311819868,58.39220900687056
1.6459459459459462,0.1645945945945946,8.651651651651651,0.01645945945945946,62.249228949142015,166.94806217556476,58.63247990017413
1.655855855855856,0.16558558558558562,8.7007007007007,0.016558558558558558,62.47818679543091,167.95926924770762,58.87111159389903
1.665765765765766,0.1665765765765766,8.74974974974975,0.01665765765765766,62.7059939132797,168.97029649994636,59.10808336518073
1.6756756756756759,0.16756756756756758,8.7987987987988,0.01675675675675676,62.932653961993424,169.98114605918303,59.343397340921314
1.685585585585586,0.16855855855855859,8.847847847847849,0.016855855855855858,63.15817059089749,170.9918200148062,59.57706323990385
1.6954954954954957,0.16954954954954957,8.896896896896896,0.016954954954954957,63.38254743936287,172.002320419568,59.80907548548598
1.7054054054054057,0.17054054054054055,8.945945945945946,0.017054054054054055,63.60578813683127,173.01264929043572,60.039420835845874
1.7153153153153156,0.17153153153153156,8.994994994994995,0.017153153153153154,63.82789630284019,174.02280860941858,60.268108902387326
1.7252252252252256,0.17252252252252254,9.044044044044044,0.017252252252252253,64.04887554704777,175.03280032437112,60.495141632964874
1.7351351351351354,0.17351351351351355,9.093093093093092,0.017351351351351352,64.26872946925795,176.04262634977349,60.72052857145317
1.7450450450450454,0.17450450450450453,9.142142142142141,0.017450450450450454,64.48746165944507,177.0522885674894,60.9442563409269
1.7549549549549552,0.1754954954954955,9.19119119119119,0.017549549549549553,64.70507569777898,178.061788827503,61.16633442076471
1.764864864864865,0.17648648648648652,9.24024024024024,0.01764864864864865,64.9215751546496,179.07112894863485,61.386764629787194
1.774774774774775,0.1774774774774775,9.28928928928929,0.01774774774774775,65.1369635906916,180.08031071923793,61.605556385741835
1.7846846846846849,0.17846846846846848,9.338338338338337,0.01784684684684685,65.35124455680909,181.0893358978744,61.82270381779628
1.794594594594595,0.17945945945945949,9.387387387387387,0.017945945945945948,65.56442159420033,182.09820621397364,62.03822391416895
1.8045045045045047,0.18045045045045047,9.436436436436436,0.018045045045045047,65.77649823438195,183.1069233684721,62.25213363458539
1.8144144144144148,0.18144144144144148,9.485485485485485,0.018144144144144145,65.98747799921362,184.115489034436,62.464419393322714
1.8243243243243246,0.18243243243243246,9.534534534534535,0.018243243243243244,66.19736440092241,185.12390485766664,62.67508283618227
1.8342342342342346,0.18342342342342344,9.583583583583584,0.018342342342342343,66.40616094212712,186.13217245728984,62.884156099867965
1.8441441441441444,0.18441441441441445,9.632632632632632,0.018441441441441442,66.61387111586248,187.14029342632924,63.091633148008924
1.8540540540540544,0.18540540540540543,9.681681681681681,0.018540540540540544,66.82049840560349,188.14826933226433,63.29753080687371
1.8639639639639642,0.1863963963963964,9.73073073073073,0.018639639639639643,67.0260462852896,189.15610171757376,63.50186587773001
1.8738738738738743,0.18738738738738742,9.77977977977978,0.01873873873873874,67.2305182193486,190.16379210026415,63.70463224918993
1.883783783783784,0.1883783783783784,9.82882882882883,0.01883783783783784,67.43391766272092,191.17134197438503,63.90586193288112
1.893693693693694,0.18936936936936938,9.877877877877877,0.01893693693693694,67.63624806088346,192.1787528105304,64.10554114060852
1.903603603603604,0.1903603603603604,9.926926926926926,0.019036036036036038,67.83751284987363,193.18602605632708,64.30370183757708
1.9135135135135137,0.19135135135135137,9.975975975975976,0.019135135135135137,68.03771545631311,194.1931631369105,64.50036833710581
1.9234234234234238,0.19234234234234238,10.025025025025025,0.019234234234234236,68.23685929743175,195.20016545538823,64.69551152472417
1.9333333333333336,0.19333333333333336,10.074074074074074,0.019333333333333334,68.43494778109131,196.20703439329165,64.88919381711978
1.9432432432432436,0.19432432432432434,10.123123123123122,0.019432432432432433,68.63198430580908,197.21377131101605,65.08140131589886
1.9531531531531534,0.19531531531531535,10.172172172172171,0.019531531531531535,68.82797226078172,198.2203775482496,65.27218113711677
1.9630630630630634,0.19630630630630633,10.22122122122122,0.019630630630630634,69.02291502590862,199.22685442439143,65.46150408259456
1.9729729729729732,0.1972972972972973,10.27027027027027,0.019729729729729733,69.21681597181555,200.23320323895942,65.6494324870063
1.9828828828828833,0.19828828828828832,10.31931931931932,0.01982882882882883,69.40967845987817,201.23942527198744,65.83593711280776
1.992792792792793,0.1992792792792793,10.368368368368367,0.01992792792792793,69.60150584224529,202.24552178441306,66.02109551488181
2.002702702702703,0.20027027027027028,10.417417417417417,0.02002702702702703,69.79230146186244,203.25149401845547,66.20486315908047
2.012612612612613,0.2012612612612613,10.466466466466466,0.020126126126126128,69.98206865249497,204.25734319798414,66.38728704564039
2.0225225225225225,0.20225225225225227,10.515515515515515,0.020225225225225227,70.17081073875146,205.2630705288785,66.56839889801913
2.0324324324324325,0.20324324324324328,10.564564564564565,0.020324324324324326,70.35853103610681,206.26867719937877,66.7481999044569
2.0423423423423426,0.20423423423423426,10.613613613613612,0.020423423423423424,70.5452328509254,207.27416438042837,66.92672175347525
2.0522522522522526,0.20522522522522524,10.662662662662662,0.020522522522522523,70.73091948048423,208.27953322600794,67.10395034026575
2.062162162162162,0.20621621621621625,10.711711711711711,0.020621621621621625,70.91559421299586,209.28478487346143,67.27994783732862
2.0720720720720722,0.20720720720720723,10.76076076076076,0.020720720720720724,71.09926032763137,210.2899204438144,67.4547153656894
2.0819819819819823,0.2081981981981982,10.80980980980981,0.020819819819819823,71.28192109454342,211.29494104208467,67.62828454794405
2.0918918918918923,0.20918918918918922,10.85885885885886,0.020918918918918922,71.4635797748889,212.2998477575857,67.80064121461695
2.1018018018018023,0.2101801801801802,10.907907907907907,0.02101801801801802,71.64423962085188,213.30464166422274,67.97184747476962
2.111711711711712,0.2111711711711712,10.956956956956956,0.02111711711711712,71.82390387566633,214.30932382078203,68.14191964597734
2.121621621621622,0.2121621621621622,11.006006006006006,0.021216216216216218,72.00257577363871,215.31389527121334,68.31084351340084
2.131531531531532,0.21315315315315317,11.055055055055055,0.021315315315315317,72.18025854017081,216.3183570449059,68.47866588279652
2.1414414414414416,0.21414414414414418,11.104104104104104,0.021414414414414416,72.35695539178217,217.32271015695778,68.64538776926247
2.1513513513513516,0.21513513513513516,11.153153153153152,0.021513513513513514,72.5326695361326,218.32695560843942,68.81107120902536
2.1612612612612616,0.21612612612612614,11.202202202202201,0.021612612612612617,72.70740417204478,219.33109438665073,68.97568667180698
2.1711711711711716,0.21711711711711715,11.25125125125125,0.021711711711711715,72.88116248952662,220.3351274653726,69.13928090775542
2.1810810810810812,0.21810810810810813,11.3003003003003,0.021810810810810814,73.05394766979354,221.3390558051126,69.30185487737822
2.1909909909909913,0.2190990990990991,11.34934934934935,0.021909909909909913,73.22576288529092,222.34288035334504,69.46345530451691
2.2009009009009013,0.22009009009009012,11.398398398398397,0.022009009009009012,73.39661129971627,223.3466020447458,69.62408312384736
2.2108108108108113,0.2210810810810811,11.447447447447447,0.02210810810810811,73.56649606804146,224.35022180142178,69.78373925747647
2.220720720720721,0.2220720720720721,11.496496496496496,0.02220720720720721,73.73542033653489,225.35374053313524,69.94248565032274
2.230630630630631,0.2230630630630631,11.545545545545545,0.022306306306306308,73.90338724278355,226.35715913752315,70.10027742365597
2.240540540540541,0.22405405405405407,11.594594594594595,0.022405405405405407,74.07039991571509,227.36047850031176,70.2571917571477
2.250450450450451,0.22504504504504508,11.643643643643642,0.022504504504504506,74.2364614756198,228.36369949552636,70.41322952482324
2.2603603603603606,0.22603603603603606,11.692692692692692,0.022603603603603604,74.40157503417257,229.36682298569647,70.56837633042304
2.2702702702702706,0.22702702702702704,11.741741741741741,0.022702702702702707,74.56574369445467,230.36984982205664,70.72267880154882
2.2801801801801806,0.22801801801801805,11.79079079079079,0.022801801801801806,74.72897055097579,231.3727808447427,70.87616829591457
2.2900900900900902,0.22900900900900903,11.83983983983984,0.022900900900900904,74.89125868969562,232.37561688298393,71.02879986638237
2.3000000000000003,0.23000000000000004,11.88888888888889,0.023000000000000003,75.05261118804565,233.37835875529103,71.1806201078301
2.3099099099099103,0.23099099099099102,11.937937937937937,0.023099099099099102,75.21303111495084,234.38100726964,71.33164508702282
2.3198198198198203,0.231981981981982,11.986986986986986,0.0231981981981982,75.37252153085129,235.3835632236523,71.4819061191601
2.32972972972973,0.232972972972973,12.036036036036036,0.0232972972972973,75.53108548772374,236.38602740477077,71.63137347410671
2.33963963963964,0.233963963963964,12.085085085085085,0.023396396396396398,75.6887260291031,237.38840059043235,71.78007844687767
2.34954954954955,0.23495495495495497,12.134134134134134,0.023495495495495497,75.84544619010389,238.39068354823678,71.92802180507272
2.35945945945946,0.23594594594594598,12.183183183183182,0.023594594594594596,76.00124899744178,239.39287703611183,72.07520430661964
2.3693693693693696,0.23693693693693696,12.232232232232231,0.023693693693693695,76.1561374694548,240.39498180247514,72.22168773509233
2.3792792792792796,0.23792792792792794,12.28128128128128,0.023792792792792797,76.31011461612472,241.39699858639273,72.36741179440054
2.3891891891891897,0.23891891891891895,12.33033033033033,0.023891891891891896,76.46318343909827,242.39892811773402,72.51240773199183
2.3990990990990992,0.23990990990990993,12.37937937937938,0.023990990990990994,76.61534693170843,243.40077111732393,72.65670678626924
2.4090090090090093,0.24090090090090094,12.428428428428427,0.024090090090090093,76.76660807899546,244.40252829709158,72.80027915158377
2.4189189189189193,0.24189189189189192,12.477477477477477,0.024189189189189192,76.91696985772815,245.40420036021615,72.94315604869271
2.4288288288288293,0.2428828828828829,12.526526526526526,0.02428828828828829,77.06643523642471,246.40578800126968,73.08530765459
2.438738738738739,0.2438738738738739,12.575575575575575,0.02438738738738739,77.21500717537394,247.4072919063569,73.22676517295847
2.448648648648649,0.2448648648648649,12.624624624624625,0.024486486486486488,77.362688626656,248.40871275325236,73.36754454036173
2.458558558558559,0.24585585585585587,12.673673673673672,0.024585585585585587,77.50948253416348,249.41005121153475,73.50761590880037
2.468468468468469,0.24684684684684688,12.722722722722722,0.024684684684684686,77.65539183362222,250.4113079427185,73.64697993978882
2.4783783783783786,0.24783783783783786,12.771771771771771,0.024783783783783785,77.80041945261195,251.4124836003827,73.7856525456952
2.4882882882882886,0.24882882882882884,12.82082082082082,0.024882882882882887,77.94456831058721,252.41357883029764,73.92363437228983
2.4981981981981987,0.24981981981981985,12.86986986986987,0.024981981981981986,78.08784131889807,253.41459427054855,74.06091079886886
2.5081081081081087,0.2508108108108108,12.918918918918918,0.025081081081081084,78.23024138081055,254.41553055165724,74.19751297353224
2.5180180180180183,0.25180180180180184,12.967967967967967,0.025180180180180183,78.37177139152755,255.41638829670106,74.33339574299012
2.5279279279279283,0.2527927927927928,13.017017017017016,0.025279279279279282,78.51243423820904,256.41716812142954,74.4685749817811
2.5378378378378383,0.2537837837837838,13.066066066066066,0.02537837837837838,78.65223279999287,257.41787063437914,74.6030665572307
2.547747747747748,0.2547747747747748,13.115115115115115,0.02547747747747748,78.79116994801505,258.41849643698515,74.73681003561796
